Engine Oil,Oil Filter,Spark Plug,Fuel Filter,Air Filter,Brake Fluid,Coolant,Clutch Plate Assembly,Wheel Alignment,Battery,Tyre,Index
0.25195306912327625,0.03175685253899671,0.10805763841276067,0.0893224051260019,0.05599687683843599,0.006660392960449253,0.03955025041280327,0.6399799476246649,0.09322024639218665,0.10871067287921522,0.0974223994796977,1.4664252353329805
0.2210641909789853,0.0028492970211251925,0.12495804712053994,0.10236883208144405,0.04811478786172604,0.016104102307610627,0.024975583177680748,0.6735413504706568,0.078383612806858,0.10964930830497313,0.10864035106389563,1.6096449124385561
0.209620271966009,0.014281213179816909,0.1269900135067815,0.08938058861975745,0.06274458924640125,-0.00697935435598785,0.03074277559714697,0.700752235019495,0.09014786595973981,0.0928121585260705,0.12412494776059506,1.457134533987023
0.20343685894369803,0.024114629555049654,0.12492695224074513,0.10023081447870467,0.06577713538647081,0.010686909713400274,0.027144661254455582,0.6953011630916022,0.10540421407394439,0.106500061571853,0.12040219675952941,1.4517466533914507
0.2091175670337657,0.031897369146010095,0.10188142378084465,0.08666560845837729,0.06317724372121394,0.004713585420170784,0.03029137015136172,0.633099843207745,0.08370379418970375,0.08997460512942376,0.10584230643643708,1.6078513676820207
0.23412555874351296,0.01458707163741391,0.09088567866520599,0.100705685507029,0.04865491338536055,-0.002648683591546583,0.020898344646589934,0.6985363948576748,0.10261568374946321,0.11183304224311905,0.08805842901641832,1.459442645353187
0.24267596939758984,0.01895484142050492,0.13776818742020586,0.1064164626141265,0.05588826793093913,0.005295520046917863,0.022216704329262617,0.7047311329274092,0.09460484662262389,0.10115295337947877,0.11556891370670264,1.4570217263476821
0.22331125687434605,0.013638961744260679,0.13003113954224943,0.0928482720135892,0.06257259225710177,0.0019944189112040935,2.5761784718671132e-05,0.7154963870406505,0.09867155955278469,0.09748595851131359,0.1086000123220994,1.6019788751435573
0.22664964726729822,0.018832097684145597,0.10632414071714359,0.09848931957790627,0.04353486447284806,0.020714250620162425,0.018096293147141652,0.6563060010753347,0.11038923410081974,0.10699218470007214,0.12940721830974578,1.5283770882187218
0.219897240241458,0.020666937832198137,0.12532892626364664,0.09514391577099672,0.05569514039609765,0.007950614409472343,0.014477628857211015,0.6977828818774774,0.09807936288086029,0.1064506113113425,0.11100180246503291,1.5256808852695116
0.2512590334988172,0.02373261880223149,0.1270218643113414,0.1080423403096083,0.06460944280202556,0.002473094445687423,0.028052745687172583,0.644819099116692,0.0871115571377492,0.10743324613303547,0.12399228849644241,1.6021397451960484
0.21736986784266626,0.01731004096237995,0.12980488583059244,0.11147568826369203,0.0572991292882435,-0.014793310463837748,0.03852406680203559,0.6517866115119882,0.10097749109938225,0.09580382158332729,0.10200552210545902,1.6131046225030947
0.2119699372479429,0.01163232820164556,0.11289909074954849,0.10244314054912255,0.039640223872415586,0.0018399012873613332,0.024217384939179788,0.6849951952499926,0.11457629556818667,0.09942294958420483,0.12403259740404486,1.6035252721296576
0.2381902455448419,0.025304276413727848,0.1239792942844818,0.10614458723620394,0.062363961140042855,-0.02309775454480405,0.045946250881015775,0.6374845748989074,0.08001494875712664,0.12013161786926255,0.12697890580607518,1.60574082706121
0.2286687890171024,0.02700557542812968,0.09350421409195678,0.09873676493731026,0.05138905257552361,-0.0024117992421089796,0.021315179058564178,0.6259006352792513,0.08460709631330181,0.08301111448353497,0.13080411792592928,1.5294747537702285
0.24078765136003427,0.018778914082536697,0.10964855653056399,0.09505859548250438,0.07083895337688634,0.027078858554794277,0.023006452896168872,0.702734010769834,0.07823606440683306,0.0838402889647921,0.11960838122137786,1.6015265949137512
0.2417869119850409,0.018614388714148025,0.10544496130139644,0.08576255388237929,0.03735496951015817,0.008954662406892164,0.021398008090592457,0.6972192486685139,0.07368366787794561,0.09492571718863146,0.10781960129835903,1.528503897186187
0.23197271864976077,0.008887227156401233,0.11029396183178684,0.10184749315372281,0.0628562959519052,0.017649364339094406,0.02723080385565982,0.6362695933938359,0.10408981715113871,0.1254247249874275,0.13076861789849178,1.610975835646019
0.21610477020332106,0.040573734133449425,0.12662227697725348,0.1159661662408546,0.0640427206910126,0.008887229482210709,0.033558331097105716,0.7068221522048648,0.09608855880589012,0.09409885558281032,0.10999478287387056,1.5942590105010457
0.250664263270721,0.032244283671577154,0.13805873156089962,0.10056628801056841,0.04757896714814076,0.030319598666652414,0.03188992403140705,0.6348551588200342,0.11013173328056002,0.0884540018003791,0.10069174473193762,1.5311230864177343
0.24600809171100907,0.025387904672859805,0.11562386667206614,0.09565646616317959,0.06228726338943618,-0.01333534804292068,0.030622200507082167,0.6770117951704123,0.08890910348430014,0.10889307595607209,0.100055864379365,1.5255031533454417
0.24849465481946292,0.015821207698562795,0.1194171089372606,0.10216586558513764,0.04957432977896607,-0.009121759915981133,0.02726684701899109,0.6988083852171144,0.08037458597259026,0.10077917318434486,0.09834430743651443,1.5275389385659526
0.2379151627912601,0.031165923751921197,0.1026141421928399,0.09056702588911958,0.047984300585337564,-0.007494150792388242,0.02684819027575519,0.6833199617824487,0.10540794567783413,0.07197380843797624,0.11643673776439553,1.5374801424920894
0.22389679396165713,-0.00020481842220400337,0.1203495043033951,0.11069483850099424,0.0629373147869153,0.0036695020312737065,0.00874798005219363,0.6096397751726488,0.08336748487282732,0.0951365371612694,0.09965230727596831,1.5402425964515032
0.25785793470934115,0.033394439400129775,0.11382706113423288,0.08281476937101086,0.03939740165459521,0.001791024605816276,0.01041377504372899,0.6724752751130941,0.09655992003635464,0.10674673204616444,0.11214811928057648,1.525946891127875
0.21132459045389307,0.018794015408272084,0.1035900499028759,0.09758057506322217,0.0653988044418741,0.004174423244226981,0.021966146693545355,0.7008417611198211,0.10395477201470338,0.10794377642437462,0.11225784484024255,1.4581675530771618
0.2366240370372867,0.03045527552302088,0.1235564320447696,0.09693206845320736,0.051186927103059235,0.008293691163398554,0.040072706174315534,0.6645099036141461,0.08355356298038347,0.10711901552020434,0.11381380097538352,1.454502596395257
0.2294378278585401,0.026311781554268887,0.10992269036710077,0.08047434010739506,0.06455973468289962,0.006141931594264611,0.022083353093284446,0.6334919856924206,0.08484486661879229,0.09451343348928999,0.11278026638736016,1.5281299961925654
0.2356922350920778,0.024129465878929814,0.11541270750061812,0.11457450391464538,0.032734746084823,0.006439912222945509,0.021776455107375366,0.6238358231281848,0.08789703213661688,0.10007301480799893,0.1085445376970256,1.4512487871368647
0.2121687049387884,0.008232097950402915,0.12245712825582655,0.10543079425351311,0.04252950656298889,-0.005482645833419593,0.028480071128780177,0.685239402189821,0.07142910624257806,0.09630775303894097,0.10942492697156483,1.5267182807265351
0.2195595515620486,0.02622012322743346,0.12023702774789263,0.10245125314402871,0.048806035781052234,-0.008820498955209427,0.036031164135373585,0.6331265135834016,0.09073675587966641,0.10580418549092273,0.14729623443767992,1.4526434441355625
0.23713629067068392,0.017980630061935496,0.11366594256962284,0.11298557737720695,0.066496624981943,0.004272193621911056,0.017483447485715353,0.6312624362795947,0.08702568200515234,0.11248729895112126,0.11547964406139864,1.4554408429890053
0.20801575527742822,0.013694425189226499,0.12687345666166452,0.08475908732710115,0.05498061150641023,-0.009767739782587612,0.0010186128081810693,0.674873480671721,0.1058279681122663,0.09201637361652128,0.12353570704053725,1.5270055762018004
0.2358187356670808,0.017483180164345656,0.12360079099749667,0.07284755087916132,0.0502030847063258,-0.0027765883324785906,0.02824620379138494,0.6921402430464404,0.09488755952868709,0.1304513505980287,0.10574466328475128,1.522953583929964
0.2470685928821405,0.023191904751057302,0.11106798272329786,0.10024856412370929,0.05212256491802355,7.893321933767627e-05,0.017867863553791156,0.6425274361657064,0.10287227521850195,0.10757635752856287,0.116948952465396,1.4534694931118615
0.23988055054923635,0.0029713492555939885,0.11737288258447381,0.08769870930209364,0.049015564876758726,0.008445427996751657,0.01991853954631749,0.6763413012320859,0.10748905800709099,0.11449641135866785,0.10786523429161297,1.6201977975356394
0.23058750225834537,0.01983081674597847,0.10885126223738947,0.09176001623358697,0.06705857369637772,0.01674912113997381,0.043448640623187124,0.6625445555195983,0.12197776521772892,0.0993848895539388,0.09847489485598429,1.4536138656900202
0.24631325819311795,0.020862520541511668,0.10878961741101335,0.10097574198505026,0.07128918581491508,0.006287064284026795,0.03439892195131489,0.7034058251759464,0.11041357065983404,0.10849639126644255,0.10478442512351543,1.6029516260490702
0.2599177342270724,0.009407432911926299,0.11405201820247779,0.10006431628738925,0.06879359891456199,0.002455456481106665,0.035776513982419565,0.6733559975168736,0.09011013948966742,0.08543215736230121,0.10208527324447725,1.6098398315310876
0.22369926990192807,0.012677900038712723,0.11000720174319907,0.12186132170241606,0.04979591041932635,0.013103986163602711,0.023813436881269287,0.7062676672508256,0.07737803882130667,0.10945614340975995,0.10126481524421663,1.6017380404186916
0.23278347905995642,0.02777558158190426,0.14542599165031148,0.10111769874857368,0.05396278125149266,-0.010261211112403482,0.0320121266445863,0.6639203368602541,0.09905516183776586,0.10223638798938237,0.1297721917444133,1.525667117194704
0.2539013092594782,0.022207346583530883,0.1232028316083392,0.1018368568232208,0.036333061687093826,0.005593546428041682,0.02720995783147919,0.6982707245754873,0.08608626423342228,0.08361254858713447,0.11111593156231823,1.535976205470179
0.25249434325510284,0.019658210757173965,0.1258123881260823,0.0911901040249548,0.05021970515537782,0.025109038356211498,0.015121693744421613,0.6654822075855668,0.09087793521005647,0.0963667156925602,0.10479575011122869,1.4504371763321067
0.24486422918047263,0.012974439920194602,0.11182469402349553,0.10475066035254516,0.05729451970892183,0.008249656583961946,0.030836773996672995,0.6905018807588054,0.10955604965480957,0.09827283553681349,0.11044713672576147,1.606087540387866
0.20925460394610113,0.015506271281847853,0.12275361036915491,0.08241414196728505,0.05800851911296167,-0.0016026775334980741,0.025851851854608015,0.6807947403159834,0.09867382386795354,0.09710824437209639,0.10937055931256548,1.6117978196457967
0.22449505735016195,0.033746139386784405,0.09695069406979374,0.09354352201620784,0.06188105649329689,0.005922967229109163,0.01420222881210047,0.6967958800570445,0.08695001986364684,0.09650388386385485,0.10598399821209024,1.609045614301754
0.23597723499711115,0.013870724394259596,0.12238880043842097,0.09424767759696373,0.05204834800346461,0.005898566410585184,0.024166756561258468,0.6719502653327737,0.08723671489510577,0.10691737804909887,0.13750408201698408,1.4552248999593862
0.24979913305774304,0.013467751121366835,0.12444670648432354,0.11731577298056045,0.050039718341041775,0.014911198248663281,0.016547913605784753,0.6223417930819911,0.08569835891969872,0.08970412795266589,0.11338257995155271,1.5340168039771402
0.20505365989076405,0.035040071063686874,0.11467311866369907,0.11140869848874599,0.05054750131496687,-0.005386356228142719,0.01785514898148854,0.6959362369357476,0.08090101615538725,0.08996383184767112,0.11104741128799911,1.6114176023275026
0.2339954664323384,0.02548803873188795,0.13505601863034306,0.09565367805256797,0.051469000132285815,0.014153286310878765,0.032873246027321334,0.6893841791327338,0.09747192006731707,0.08341967732383532,0.10484687864508616,1.5199786016885803
0.25229871437641016,0.022361699584738725,0.1155288553799731,0.08382300531164377,0.041478031591599296,0.009902516541811148,0.044499647007205365,0.6348496536877265,0.0749334726754915,0.11560914841761258,0.1052585568187168,1.5337206863361514
0.2406269180075963,0.013586699051859354,0.11063125799578317,0.10719429811877496,0.05034222920666584,-0.009914610194078041,0.035761791189089565,0.703884697087055,0.11913171828446284,0.09937988744554574,0.12116940279836261,1.45653428687036
0.2666260193964827,0.024580453286494906,0.11500939172461058,0.11175357641485333,0.05520948157901277,0.01993450441431643,0.026472588596848874,0.663198813897431,0.09941639477831997,0.10005161629428952,0.09888296479079851,1.5227142080281748
0.22459555574086765,0.02451521864308159,0.11239447639423279,0.10442042504217143,0.07570155097155135,0.01599494465350737,0.01967382003996432,0.6622826268806093,0.09818758383057591,0.09970517846466236,0.10534912406881394,1.6015569267194336
0.20963505218904777,0.02392536969151139,0.11404577812298501,0.08721043961093428,0.0559326443887926,0.00445129150568432,0.025563230128463583,0.711771188674041,0.08623381053895723,0.1174331978559478,0.11350250650995417,1.6160344981826502
0.25708337421375416,0.032578534124010045,0.098782388879436,0.10553408842959199,0.05912253035465368,0.016255882897172502,0.03530336389607719,0.6675691625873472,0.09908930054525704,0.10769260535952387,0.11122259613331054,1.4566344716363004
0.2198693621505879,0.030138758191087744,0.1085975809727327,0.10620312847740185,0.06289235076491534,0.006881546180316628,0.030921667058175614,0.7054031858656297,0.08477292337645624,0.11117463725294612,0.09691703570699191,1.4587900338608544
0.24887404660335627,0.034342364245871594,0.10588286101305996,0.096695393086601,0.06600987476755105,0.0008194934418139059,0.042874633422356485,0.6364314945842132,0.09386947158549423,0.09060204017128602,0.10817459196968421,1.5274909186120733
0.20692451576970342,0.03992106144093348,0.10488654784854473,0.11344029272457617,0.057140801731905215,0.019855123885527973,0.011043135917511722,0.6600652214455476,0.11291790873866739,0.10886401666231155,0.11738922245981291,1.5327622717812812
0.21731500052723163,0.008411073689532854,0.12428378044381165,0.14169964217612607,0.05533980603003096,0.005407083024155514,0.04389398594537812,0.6941979880166014,0.10056695657186175,0.08806574800773881,0.09455632421845134,1.4530093165053024
0.24532231279750472,0.02718400274982163,0.124376408578793,0.09322180321170277,0.0497790423708629,0.023380801684842883,0.04544470609385775,0.6314569477752766,0.09930951529615625,0.09425877935042787,0.12154102567765264,1.5292273025197278
0.23167151108931622,0.0319624559715465,0.1307334491155247,0.11297041166711849,0.06819075639430634,-0.008502579272072345,0.013342531709190968,0.7045977764881053,0.09030609120574978,0.09953621793103554,0.12806753992416367,1.533247525516276
0.23219244039352102,0.03918448677421896,0.1328948182510359,0.10798684236816235,0.0478250622794246,0.016292784924276577,0.02211151625047403,0.705428877969718,0.11047058469964895,0.09627073302252499,0.11512863378034392,1.6125471434682592
0.2215890090980327,0.0244375135914143,0.1274661878644265,0.07921866511700587,0.05459758091016828,0.006556810913105162,0.03636846250404728,0.7219455935763776,0.10077469062786486,0.08409817776157542,0.1232781994394175,1.4603702901474533
0.22721506910766226,0.0028216761100341506,0.1333245730674846,0.10351931267624223,0.03846897789765072,-0.02198772462267324,0.032991754490707424,0.6778392606574496,0.08991175693392442,0.10147872454574242,0.10116260136886598,1.6123934548493926
0.23944997003133886,0.04228695029030001,0.12521343810535215,0.10151487448440966,0.049546678014589646,0.0100312975622803,0.020495724458205487,0.6890458378892605,0.09026570629849362,0.0836383819534455,0.10561301934745582,1.4600158517093722
0.25467096450191673,0.009264171958713091,0.09748871669100487,0.10669427946808603,0.041003008205616906,0.0037430573028933507,0.02193984634902508,0.6255829737691003,0.08370297959059758,0.09569455807111742,0.11791775447734994,1.5948207585079703
0.22024389157249535,0.038345450224796074,0.1095896241003769,0.09524030926583488,0.05205136860777774,0.005142002702191054,0.007920237432163794,0.7063864742850943,0.09401271891995837,0.12044643100190879,0.11807286728282745,1.609638967499805
0.24526237000973045,0.011472649877497479,0.12887545748998785,0.10357410695684119,0.04760741332761806,0.004204334175183943,0.018065410263703067,0.6382885847205371,0.11094148136567772,0.1109433601472813,0.11529770689664981,1.4568995911552536
0.24246127290946,0.042070128810658525,0.14344343221892,0.09121159227405293,0.04177343143698564,-0.0026353728755223755,0.028562061757353756,0.6633062188120029,0.10383011545017463,0.11270742700015685,0.11993931392065119,1.450385103451684
0.21712541371018712,0.019425753951420113,0.11023772702580298,0.08596563816902363,0.05217052735420613,-0.02553752789834168,0.02474273478201151,0.6636577464851185,0.08355909261135755,0.09262030839083053,0.11747915483295984,1.4516120281603953
0.23565193506965057,0.030901171065250907,0.13688728808684011,0.10483175093299062,0.06124098129171564,-0.005320897440642659,0.04149572273405504,0.651912074532292,0.07884269255709961,0.10483079202087096,0.11458798560472647,1.4557413599121292
0.2171834256435886,0.01831667710609984,0.12343742613647327,0.11460967859030673,0.06974256594174588,-0.005820536371781785,0.014125283019444964,0.6119420561311159,0.10514915135862907,0.08450181728860244,0.10328216749275337,1.5320188858272101
0.23997069282559805,0.019551607984470955,0.11610510089193432,0.10334027816641979,0.047488122704161244,0.008375680800629573,0.0078066175438940635,0.7049601098014386,0.09434812467057638,0.09514781951503111,0.11026578849033473,1.4527480103174417
0.23919860876214322,0.006731726550576944,0.11741890066367082,0.09941053831278884,0.05074687414649643,0.006658699303243881,0.006702973469606171,0.657439209236054,0.0707407889596371,0.0960258068549234,0.11083440552631488,1.4501577474098262
0.22267158728221975,0.026785540813431683,0.12411561383260192,0.10807497549417648,0.03940550404624295,-0.0046152303403475935,0.026376957395145666,0.6428607045152617,0.10447261337144682,0.09975369987790039,0.10837973345491506,1.4511880552450747
0.2212607888134579,0.019329295653164776,0.11988024276066205,0.07751912742426632,0.05862295168068878,-0.003002800489511942,0.040781759931480185,0.6338555619700198,0.10160239955890212,0.07799707289884236,0.11568950177060039,1.6080467014415611
0.2314801508369131,0.04088719879227477,0.11561899298623773,0.10699904746607199,0.06552031461140344,0.005825009888394959,0.016062393946160484,0.6905633316091445,0.09404482612766761,0.09495996386331625,0.10993919114014192,1.4513154814577622
0.20761162410400896,0.013809636250895659,0.11176735721277356,0.11035473278802668,0.03010453094502177,0.020367129502814392,0.03094706280340027,0.6810680335336564,0.09530437848052087,0.1019065156728118,0.11335287507194804,1.6022278765629074
0.23878575652987058,0.01732785637541035,0.12126614744167993,0.10228329197405105,0.05651260044653317,0.008795620340396704,0.014788404215625753,0.7085139963695052,0.0903581874808321,0.09612966659905413,0.12546879458028692,1.4532725847042098
0.24422435145766438,0.013709038877639447,0.11653414667622067,0.1161981674607569,0.053044587437534485,0.001604797134692454,0.015003373279059604,0.7087102327427212,0.11342482114841314,0.10903729660939561,0.10744551045060918,1.6032343563795282
0.24535460238378384,0.023819334409989346,0.10517879403918144,0.08824874517628141,0.07044046876698591,0.010162118237894993,0.02686694566395638,0.6689310952505462,0.10592139428740636,0.09528360157505714,0.11176764414561778,1.4463971682503138
0.23925747173295484,0.023812701777111832,0.13650524224834698,0.08682458521146347,0.058955847639303366,0.015946062845650803,0.027308702954631323,0.6441415650793946,0.09261812482445658,0.12331678214861407,0.10490761212810076,1.455491147042613
0.2189335347398285,0.02522645960015906,0.13371512039078295,0.10160246362996311,0.07233990310249307,-0.004881874987506262,0.01988423881736383,0.6357599819938027,0.08718360539924819,0.10061230967722957,0.13201688419288596,1.5254373173976425
0.20100756327358318,0.008707847383052546,0.11868703089342486,0.1097027947725072,0.07371506072852001,0.006204137277092171,0.010711490204147042,0.6712781269323403,0.09608834493111504,0.08491383637897212,0.13405483935297846,1.4523328420791146
0.24797459545702216,0.04031450235105008,0.09413633727046615,0.108983473402752,0.04747583050447261,-0.006134631789824483,0.028446446189581597,0.6322150798010479,0.10424134307392949,0.09893521755277329,0.11128801236813145,1.5372859059312545
0.21128267058355818,0.010086247727693306,0.10762053152668738,0.10988717673840812,0.050072789196111474,-0.0017546671646905196,0.02934788660704859,0.6550567941997194,0.11026523983926509,0.09719830698589381,0.10721566599850693,1.4509330326850185
0.2536948477172191,0.015404170465298288,0.12375282839630099,0.11473297983035398,0.050227084083183174,0.023194636194249003,0.018360043741060803,0.6944817221406224,0.07491530153135763,0.09372798312531329,0.1187594760032718,1.6111290073540465
0.21520129336004168,0.013288919421811565,0.11846686311241822,0.093855729890089,0.05616816759565943,0.006411289149717485,0.012713746860471166,0.7080778877570196,0.08262451085145811,0.0771384221693276,0.11161238051337773,1.6069304898520838
0.2412908065824995,0.022804903159459697,0.10770859883060904,0.09337318017357976,0.05714476779681367,0.013983159872661164,0.009859207802644723,0.6258014898865671,0.09444853461199527,0.11293556863172803,0.11946969728475579,1.446076218782484
0.24098966283838852,0.02383579636395697,0.14456372936735484,0.10646483480227205,0.025703417010227537,0.01686427497484607,0.027142889263481487,0.6731567932176402,0.09076568724578675,0.10679985947824974,0.09158316993667974,1.599667494783725
0.2315456857249098,0.016975604734034658,0.10563918052621434,0.11627129059295563,0.06070544394618031,-0.008442091727817362,0.010631636959642778,0.6900748386413591,0.10494535987778857,0.101676033488709,0.10403656466481981,1.6067470169524714
0.23916863855837778,0.0228304815610451,0.11763517107468886,0.11118506110386248,0.05468940307032829,0.011436701207126202,0.022010616825655617,0.6351074533103359,0.08667213235383792,0.09551381768742909,0.11229774014156023,1.5281936204717423
0.24710647570429167,0.021454888611060416,0.11945298607932138,0.10023933831878684,0.0641378734780248,0.020429824735141357,0.02007402200521881,0.7073692296344941,0.10400237901663213,0.10495621599035174,0.10965048659219723,1.6075613961830972
0.24659034829795332,0.01676399896961263,0.11868505020170755,0.12040223420115263,0.043609769363266535,0.00788760542990991,0.033955761843826246,0.6770992915063337,0.07865204191028988,0.10128617441858873,0.11493836384106854,1.4583173339565825
0.21633267396119943,0.03441595265183286,0.1235070080246676,0.07788807361346958,0.059368621771653474,0.03367968270656441,0.017529596299194507,0.711341025174296,0.07763703405057643,0.13912252447866247,0.10416192527897124,1.4499070964047542
0.24135984612206896,0.031407664712861556,0.1237490507358903,0.11874573324786833,0.05061164106316664,0.015845294311799943,0.03895307630364763,0.6264197749500385,0.1027047813744897,0.10332293858725311,0.11440439980303381,1.5992338677907685
0.2436929079090444,0.019704377042671695,0.13278902448793767,0.10657497500807438,0.04954572674561383,0.015474615280330919,0.032051967476715494,0.6736807191099626,0.10536700691626287,0.11007306570762221,0.11340454665391884,1.5232200954026591
0.2262251229252706,0.02639167567102212,0.1011821136284314,0.1011974392217144,0.03990188974989174,0.015325232597349862,0.009857583837631748,0.6337352837004031,0.09274189982151211,0.11305351616482769,0.11657956817132832,1.5336531051968552
0.20941303675854767,0.017802929748303015,0.10076832675271502,0.09410017430189316,0.04610362864553687,0.017676563952953098,0.018706377241799566,0.6661516856407258,0.08183652716941668,0.09586406115822381,0.10654469965320403,1.4531687305014853
0.2315107202846944,0.02149931560758189,0.1328134606855649,0.10058928030656664,0.05957109781630247,0.002067059392935523,0.022685963767320988,0.7012423747054775,0.1009533124413389,0.09253786450780077,0.121226053724113,1.4484713360223875
0.24304155390183574,0.030788605392560967,0.11944638500071224,0.10808983983509975,0.03225279538944738,-0.00175881628786292,0.009776822821808613,0.7011441501704249,0.09415119080747913,0.11846210522860788,0.11110375031680741,1.529526584839269
0.2526989970914252,0.00367996091596964,0.1249812250659846,0.1193017857344888,0.07127393619955953,0.01552198100278847,0.0240377445476501,0.6323553602322795,0.08255065202290268,0.09492909761110659,0.11945258401349201,1.5307855374797572
0.22678179386281616,0.0050645137895274465,0.10870745764915624,0.10490073065025338,0.06264044077393158,0.0011187976260618425,0.03672843329959967,0.6662110205962906,0.08193031529131295,0.09375652481470091,0.10772933341234202,1.6089839980041725
0.24132924128923028,0.02238470155280713,0.12200855169119075,0.1267699816457865,0.04341952870999894,-0.009399148359360223,0.029684045767791663,0.6311377126048651,0.07344544417491859,0.09558483236261633,0.10439385684953885,1.6098235768665723
0.2584772787331262,0.027793338064231496,0.11721049167019759,0.11182860465057146,0.050857663957783156,0.00588061166978294,0.013913254719040336,0.6365845201327434,0.10440650462654447,0.11980262637801586,0.0926878167967894,1.6023717110228537
0.2170398285905503,0.02577470427248733,0.10596966050521564,0.08945738174129682,0.05874821032990627,0.008751112293146339,0.015649891235572033,0.7091166807300424,0.0967024401577758,0.09785536399088,0.10390062214503716,1.4510238457249673
0.24666230103917977,0.019530732353755312,0.11530710173677881,0.0903303881347104,0.03954797452600205,0.003977009910195816,0.03422263599054429,0.6986959649868073,0.09017767253039666,0.09778337514554306,0.11757938420225161,1.462404094131067
0.2310346245767422,0.009268743821720502,0.108145965606637,0.11234119790113015,0.04860500644002371,0.011438658295026882,0.026908396955710578,0.6670146943655184,0.08928391364464446,0.08990811991959875,0.12018303645447406,1.4509995748225655
0.22302276324419823,0.024356941111282913,0.11927169789858783,0.11560948625057288,0.038213134450679,0.008104060662702941,0.0300568699938236,0.6338540416999989,0.11108527038227638,0.10858670008451925,0.10123510268868154,1.6036455778133059
0.22989812611153046,0.012014284610985903,0.13574884775079202,0.11102978696545808,0.06937587899427897,-0.015055641991194496,0.038102664222290805,0.6359514205919174,0.06902702372654614,0.107030731414403,0.11582778548801491,1.4502301291906878
