Engine Oil,Oil Filter,Spark Plug,Fuel Filter,Air Filter,Brake Fluid,Coolant,Clutch Plate Assembly,Wheel Alignment,Tata Green Battery,Tyre,Index
0.05205740307451554,0.004121055181133839,0.011667996646392335,0.005111575314789539,-0.0060230038987454885,0.001846535351079751,0.0030121061607765853,0.15333329060003953,0.13871991132441094,0.07398062495802175,0.3590414707344177,0.867516656422792
0.055483280643693816,0.028178489044737836,0.03415620007014975,0.01396059019537706,0.005232272744372398,0.007955042638886304,0.007195122539965512,0.17495785340657805,0.13248164505816074,0.061494529235249645,0.33341763303459393,0.8585734462411108
0.06824655942084139,-0.0065537582206980135,0.007715912924627895,0.009249048952140588,0.012295182725148457,0.00861261661331279,0.008352377108756647,0.1813718102612409,0.14430791576245555,0.08646049153983013,0.3498998456154553,0.7727285704860881
0.06825761377398845,0.014333701594251005,0.010209144261876553,-0.00101886658843199,-0.008642710200274857,-0.0060123746053882075,0.00028508828833157494,0.16241099242039175,0.15240858774651994,0.07620947316024378,0.3181710175998473,0.8645037691339034
0.04958669322973302,0.012828762481992075,0.012337875005865697,0.0009390565788513451,0.013537158959212276,0.02852653611286306,-0.007990673331886838,0.17351480685934817,0.13324783446997496,0.05988677519317772,0.35295436357699156,0.8627940881213962
0.07056757903600779,0.0017791368776231484,0.012251642001904407,0.010981512403687057,0.01178869700200495,-0.004210447004217614,0.0053477098297569775,0.18018669955559338,0.1436437868277592,0.0793903915309458,0.36295819986361344,0.8190981454781477
0.05547272535581854,0.009644304439896988,0.01071741882394519,0.0128152691116055,0.02261295498584148,0.013912834234282329,0.017381844403077235,0.1598571453764464,0.13638429475271707,0.07154299801603625,0.3250767345262405,0.8670437525512262
0.05517141723225158,0.011686885833077467,0.00846517475127537,0.008284611086473841,-0.003391772430823923,0.008942081292652056,0.016882281041345475,0.15159269599332334,0.14208193725626803,0.07844717937894015,0.35423144083239244,0.8242849557496629
0.06867845156741652,0.021917937340671337,0.015011836521433636,0.00642939677138205,0.01740721660603407,0.012969138896214172,0.0072771077893152986,0.15807508735494988,0.12191307489284313,0.06658573258900065,0.33395460325991366,0.7741882217952419
0.09088263837147219,0.0005499220906275398,0.007334591902093329,0.002837134781010844,-0.003816346360182984,0.01618847166532534,0.01353124666441984,0.16640145158644282,0.1424047350413226,0.07095955627903683,0.33899566080908033,0.7857718044577993
0.05207249279103726,0.022236851228681395,0.016621580254381783,-0.011324203605579248,0.0009823063045809642,-0.007164122171537522,-0.007608380767639984,0.17372990029657379,0.1614699620183668,0.06257215932721348,0.3215287401312205,0.860449611085878
0.05662653643871721,0.004282654746274955,0.016949973633824375,-0.0052490651828794475,-0.0024296930557918053,-0.0050793089095570836,0.002508442880782992,0.16869722465259487,0.160011495306042,0.08805609560376032,0.32602307467029484,0.8566983739457928
0.07231900502434829,0.012913242666104111,0.02549457010166822,0.0017616813499375505,-0.003732284609697427,0.014746976724347948,-0.01633454048437041,0.16127008051461753,0.16508195842629,0.06784899934952213,0.3401464703177071,0.8528462995863895
0.06152229653753954,0.011914676838576494,0.029366994551168243,-0.009166337027716496,0.00897786292820179,-0.004753588556963474,0.005750115686583442,0.16025610424202902,0.1663896282969708,0.06686180085505362,0.35524654416961593,0.8198182834262027
0.06717374785652032,0.01565236925925108,0.02288474033465423,0.011329850080029739,0.02119418684276048,0.009028169957841227,0.002821041318278943,0.15572260115575084,0.12922895918827124,0.07672932576959635,0.3243214397629173,0.7788369507482262
0.06156107894780746,0.014201989432787446,0.011409858749720411,0.012113969613816002,0.005148840331921185,-0.0007969769791239694,0.0019155771027251195,0.17926187214358252,0.14020448214194262,0.08775105103133647,0.36300956342637103,0.8609719344834624
0.05143381687704015,0.0030490313130479953,0.011238996795947954,0.022471750451803982,-0.003517580538591636,0.026615365917914417,0.015962932198385123,0.18645291750683812,0.14799009178231687,0.07132554259395046,0.3244105675468065,0.8143815046729405
0.049347246646566055,0.0020144017254268643,0.012705205873633708,-0.0036270855284283214,0.0023001943882591637,0.0020865161295747763,0.001204888232135909,0.1546020692740846,0.14977375278679697,0.06286001867433408,0.3561964961512713,0.8640627513040315
0.06576956325957045,0.005295097845154405,0.006505828209479517,-0.007043586735484887,0.003873262367697178,0.009780243328237615,0.034137435959716925,0.15588067934817096,0.13789229471100334,0.09174947618545587,0.33060001784985615,0.8177338742148662
0.0804694881514263,0.00558253334999465,0.02151988294440314,-0.0009861835985693727,0.016879535566171194,0.004274291309125383,0.026848321548084114,0.1691648561808236,0.1413387581984082,0.05986013369463916,0.3327996699250358,0.8146777817236888
0.05228328979797199,0.017283066884613084,-0.0014278619636620572,-0.012434004927004468,0.014517209529210408,0.003117992750421153,-0.0008054203381175551,0.18537560833120886,0.1310168032277621,0.07965283151463165,0.3190635706550534,0.8587332426023354
0.08676218266322025,0.01771781219653206,0.007662666767328305,-0.008550971782235912,-0.0012502630187437216,-0.001436734973742703,-0.0052054281316066976,0.1825887818298614,0.12693780608135807,0.08524724204652943,0.3345823806015505,0.8201182424744302
0.07324263014996371,0.013739107555499515,0.026218800782972382,0.004177880584370767,-0.003735397946738382,-0.0031108897635493643,0.0009469113078370483,0.1571027300005046,0.14598312334501432,0.07090339455454628,0.353186063538786,0.818888407300066
0.062234840392223226,0.011596369639900728,0.012834869028743454,-0.0005101476066919266,0.042590885628167256,0.0049275881743663045,0.017598676935631427,0.15010022534055362,0.1382418297920272,0.06208676670012443,0.3478226897979724,0.7870292912065838
0.0700137548770505,0.008141338209813885,0.024056410067294608,0.008763309127294314,-0.0025941449598944413,0.010592070489072505,0.000800395063186507,0.13992685381220976,0.1432405186587939,0.07623158260724526,0.3484000638731125,0.8194150162194391
0.09465257485411066,0.009396048080206958,0.004767065920022356,0.01654994203129974,0.012889371800193268,0.0026765844952336,0.011168502697126154,0.15634609689489737,0.13546561246475647,0.06018566729409025,0.31474043123459405,0.8494537127223792
0.05804503980162777,0.025682310338067907,-0.0011147877244186925,0.006068576209635743,0.004865024911937731,0.005263935975477152,0.008443739124005787,0.16138353683077045,0.14618828530568614,0.05605260063573328,0.32493043292093426,0.7832697781621826
0.05606270583738462,-0.012811681966174136,-0.0030592972373875687,0.00035609916525301474,0.02308127795534444,-0.01193444152270686,0.010960370456697802,0.1554787833215995,0.14649910897538632,0.07143918008976186,0.3439242099271992,0.8572400715454996
0.04852214264184006,-0.005190845695851647,0.03206968577926299,-0.006848797416760603,0.0031760540951068657,0.0020647933013497027,-0.005309789294525934,0.15555248259295698,0.13783443481603802,0.0720445876750358,0.3692659011156611,0.7737198127151571
0.0660984486997219,0.02397876833224675,0.0013973875040555854,0.008649238335168136,0.019634597596456596,0.0349386915963158,-0.005289343294539586,0.1866457990775704,0.14309146399854333,0.08607746267319147,0.34967070892995006,0.8608269777573219
0.055960976126815644,0.0049081604200834125,0.004283617439415337,0.006984384025241005,0.007440263917973457,0.013116406764001463,-0.006130185827282015,0.18316750387647565,0.12750089056508954,0.07297784626012377,0.31967591441494503,0.8606910690163442
0.05699465133589052,0.02279045026684702,0.01656318136701532,0.010599668889243415,0.018882070882896517,0.009279508488677328,0.0035787722732410466,0.14502508039159778,0.14727396424059377,0.0876698828925099,0.3155615231478172,0.7798929407200307
0.06444454283111678,0.012866325143306573,0.012727324550387815,0.013937420562068207,0.005177160446804834,-0.00013456422752060196,0.013581776639786842,0.15701746611796305,0.12366378817184594,0.07000070910162132,0.3520736883308533,0.8574780749126668
0.06846926552195631,-0.0012259578082910519,0.01915595908556708,-0.012036717650139871,-0.0012428542462904367,0.014161256408632781,0.021641061966539147,0.1687108658255264,0.1400681536826623,0.06268295706990129,0.3124337457428854,0.8159830410993515
0.07747630882541225,0.010152034524790647,0.020205091980710715,0.005537308959077704,-0.0058827431418744525,0.0033330556402661545,0.0005550143576167252,0.16281365522038835,0.12497051877993945,0.05642227798201189,0.34032426522612264,0.8253193220818918
0.06258715709877133,0.009128320452878876,0.025954293473082073,0.0023264816387670536,0.012383304208723616,0.007416836934311216,0.004985228431285844,0.17668859921785832,0.1468995573299322,0.06653118555813492,0.3455294446173172,0.826536386058297
0.08276851830165335,-0.00022044364480212734,0.02446299444213341,-0.005949364001828849,-0.019648945796485403,0.024330905499446085,0.013711879821449597,0.1836001320802804,0.12891088865268963,0.09108964729057367,0.35059935728625674,0.8544393268947867
0.06173031369500543,-0.005947185721086436,0.019183753870078042,0.0033400646104876234,-0.011058912128514254,0.010807986819208141,-0.00017974573808218156,0.16451602043249536,0.156577439110591,0.10202710477123046,0.30821249662900335,0.7823134458265681
0.07801409406000058,0.010071437028586197,0.013465378271727307,0.025863997667804492,0.01374394677126533,-0.01404710189261576,0.015070441231749422,0.1591427281726216,0.14773382451498876,0.07429866892122237,0.316623366920554,0.8513339689348214
0.06059848282447849,0.007494972340148336,0.034877637285676916,0.023497987719223436,0.008757786973478373,0.0007986434194725369,-0.0012680235036184838,0.17244846290862248,0.14379232715975981,0.09026604521929306,0.32973366149091005,0.8133378302105414
0.05056497715353118,0.019796342306945984,0.02403509378199921,0.011149500208492955,-0.0016003410632536939,0.000131763964320155,-0.007350668799498831,0.16604125133094222,0.1456811234440485,0.08607376997211796,0.3416616048000361,0.8611859811986549
0.06201171856180212,-0.0015858801814903224,0.0008415067211893258,-0.0008975604064229911,0.011826655293250431,0.012290850107503873,0.012957102511936611,0.19008190815154208,0.15305984458229221,0.060505285403536536,0.32492561994407126,0.8668554502835889
0.06413429170920712,0.0025565690550651806,0.021727118926589347,-0.00619285563284624,0.009382870667702098,0.009369943523106147,0.002295787679283648,0.14749463930501563,0.14687975583229088,0.07154774172610057,0.35082921608409046,0.7748188173611199
0.05937906117110177,0.00977704794343227,0.005676128806679314,-0.006919307525418024,0.008305399148458847,-0.008699438976796267,-0.004143686554842782,0.15997089611403434,0.14877218335126507,0.06642728459049181,0.35666092396288096,0.8211798623447584
0.05423034545225014,0.002413538849168396,0.006033380046304382,0.026556589977736682,0.01691113305400354,-0.0023535448687612404,0.0009967415276709289,0.1845728427387956,0.11914414149759237,0.06753918559719918,0.3380541469726062,0.7703974038926003
0.08059117546076278,0.014096596022151561,0.027581262967560024,0.0031236823722467525,-0.009041386741954368,0.016230228307196698,-0.0031040977968485877,0.16673001472932117,0.1312348295594767,0.07521130171967164,0.3260790442116272,0.7795327045676611
0.058826746746184946,-0.009532045625082464,0.01984299147623398,0.0007725401873835448,-0.00032099775861762266,0.0164129717144003,-0.007781143769419149,0.15704592517282295,0.14623788317538344,0.0832585286815659,0.3221494794480993,0.855207297231939
0.06450621159278389,-0.004098168424252056,0.010996221922414472,0.014270959473431204,0.006303320849613106,-0.014804442035969898,-0.008715871516564258,0.17983799522821234,0.14108170483348717,0.08009073718096407,0.3233032782670154,0.8636152515186517
0.06234183340533988,0.0022107701337256962,0.0013861405916687514,0.005908091220965734,-0.0007754239658164094,-0.009190344360913656,-0.009321464196419812,0.15219337312932418,0.1370692915208592,0.07153790478359147,0.36399693272354133,0.8228657347566456
0.06794906182539254,0.007171820623283631,0.006587909696966699,-0.008789731102223686,0.013926570722241554,0.0025986714060017273,0.008897440391410128,0.16420236811719494,0.1384229470315485,0.0650793534447737,0.35731960242923255,0.8183689568985852
0.0774712370556072,0.0028829116903321345,0.01565711134863354,-0.0043968379366982014,0.004718018874292303,-0.018746788639617158,-0.013373905366205608,0.17625986483280573,0.10800866087709503,0.08694615620632053,0.33518640921077614,0.7873584377886088
0.08082924195516708,-0.003002016960610948,0.02625835190599686,-0.0017463557487070371,-0.0005833312295388171,0.004088100071867934,0.010175399386339446,0.18136047348817083,0.14180802937671425,0.07681541880066156,0.3381764318442357,0.7821761292340591
0.07207423668725693,0.017623022903487683,0.02231962327765309,0.010380839244906645,-0.014569261655647868,-0.0213194669647939,0.013041209332529443,0.1762012966652535,0.13811867913947454,0.06629721193561698,0.3198018599926105,0.8203193867894756
0.06492057094401618,0.020331134386281154,0.021811586291884302,0.0034911719510598528,0.011762864881153887,-0.01437307803559163,0.013475193118243916,0.18187274530882552,0.14699605155865694,0.07875496921035595,0.3399402746173116,0.778135953972774
0.07034057874368539,-0.0038634963367740766,0.017744723850682834,0.014059834428868184,0.01004528297058042,-0.0034588177133573375,-0.0016436071359009251,0.1821400610131737,0.13833300963525888,0.06679772804895118,0.3304540626462668,0.7741382744567207
0.06428595946229489,-0.00037884829316544265,0.017579796655298057,-0.007473991990036317,0.010912748063941852,-0.007658982685821531,0.01163665046145677,0.16847301531956446,0.1533052597767101,0.05921625999529627,0.32884686822185705,0.8693193026983325
0.08829069235650369,0.023144219869143362,0.022946515506642663,-0.008641864103814158,-0.0002690234592948792,0.011191054146530781,-0.002525886776540114,0.19197255355730825,0.1589040192046782,0.07128955063595677,0.357271078469331,0.7785440709840564
0.06654217413890562,0.009040867443462759,0.010517025408794324,-0.0009595294624510399,0.001063857128489369,0.012666663201639481,0.018284767691990125,0.180609908792696,0.1348777918695981,0.06635955214963389,0.31959549169289764,0.7765737578103401
0.0514554323529019,-0.006697303180846036,0.018935436424522854,-0.0032165974026407635,0.0062317517853248084,0.011259664602467329,-0.011426262680543557,0.18347487912860036,0.11698460117307283,0.07846890483116885,0.3034314450586123,0.7829182971143643
0.06121614776748392,0.0006495240912828288,0.015387144423731604,0.008775540768142628,0.009889575920360057,0.013517699791576892,0.005897228009599244,0.16277432005223524,0.14132657018349873,0.07787727620639875,0.3179590091402121,0.863334136299246
0.0487292105223433,0.022709275677346288,0.008158939752833353,0.013738492346360091,0.011528388203334853,0.016869823608975446,0.005042529285362954,0.14115146090886527,0.14195991779551165,0.06781502719852249,0.32732014324400294,0.8659180003950903
0.061247609990971404,0.014374829222458078,0.026730149500277127,-0.0018146324623469377,0.009238348091882283,-0.0024885977898562485,-0.00827518469498454,0.18675318319771078,0.12201613015563567,0.0608315689780357,0.3571823108572195,0.7851753147305387
0.08170315635747187,0.017248741090479212,0.0023584810031585975,-0.00849839566092879,0.010957401083745578,0.007271789013356992,-0.01067516406631431,0.15703232887817248,0.13858717377974653,0.07755287477664662,0.3324222348382775,0.8658600315197518
0.058189268159067574,0.012953435390127478,0.014475775988923084,0.004432774281901277,0.00437188544574242,0.008093893712241045,0.00036165071941698674,0.1733255570157094,0.13832188388259428,0.0829073361026007,0.32768605593895356,0.8634516281111255
0.05595291573180226,0.005948475560711046,0.013781127150399785,0.007549525093148648,0.0019935678904671036,0.010048581365263213,-0.001732229782179732,0.16398334676332013,0.13502208391346962,0.059041090123928636,0.3585858703723358,0.8187255321373929
0.06510783423298604,0.03121026516016397,0.02125540601504241,0.006616514033062333,0.0068200556131887465,-0.003445708532261096,-0.005552275924149981,0.16432702039835512,0.1310628037622694,0.0710629030675618,0.3353385393783892,0.8542567380861353
